,Sample Index,Condition,Text_SubjectiveLit POSEMO Generated,Text_SubjectiveLit POSEMO True,Text_SubjectiveLit NEGEMO Generated,Text_SubjectiveLit NEGEMO True,Text_SubjectiveLit ANX Generated,Text_SubjectiveLit ANX True,Text_SubjectiveLit ANGER Generated,Text_SubjectiveLit ANGER True,Text_SubjectiveLit SAD Generated,Text_SubjectiveLit SAD True,Text_SubjectiveLit SEE Generated,Text_SubjectiveLit SEE True,Text_SubjectiveLit HEAR Generated,Text_SubjectiveLit HEAR True,Text_SubjectiveLit FEEL Generated,Text_SubjectiveLit FEEL True,Text_SubjectiveLit COGMECH Generated,Text_SubjectiveLit COGMECH True,Text_SubjectiveLit INSIGHT Generated,Text_SubjectiveLit INSIGHT True,Text_SubjectiveLit CAUSE Generated,Text_SubjectiveLit CAUSE True,Text_SubjectiveLit SOCIAL Generated,Text_SubjectiveLit SOCIAL True,Text_SubjectiveLit FAMILY Generated,Text_SubjectiveLit FAMILY True,Text_SubjectiveLit FRIENDS Generated,Text_SubjectiveLit FRIENDS True,Text_SubjectiveLit BIO Generated,Text_SubjectiveLit BIO True,Text_SubjectiveLit BODY Generated,Text_SubjectiveLit BODY True,Text_SubjectiveLit HEALTH Generated,Text_SubjectiveLit HEALTH True,Text_SubjectiveLit SEXUAL Generated,Text_SubjectiveLit SEXUAL True,Text_SubjectiveLit INGEST Generated,Text_SubjectiveLit INGEST True,Text_Anxiety POSEMO Generated,Text_Anxiety POSEMO True,Text_Anxiety NEGEMO Generated,Text_Anxiety NEGEMO True,Text_Anxiety ANX Generated,Text_Anxiety ANX True,Text_Anxiety ANGER Generated,Text_Anxiety ANGER True,Text_Anxiety SAD Generated,Text_Anxiety SAD True,Text_Anxiety SEE Generated,Text_Anxiety SEE True,Text_Anxiety HEAR Generated,Text_Anxiety HEAR True,Text_Anxiety FEEL Generated,Text_Anxiety FEEL True,Text_Anxiety COGMECH Generated,Text_Anxiety COGMECH True,Text_Anxiety INSIGHT Generated,Text_Anxiety INSIGHT True,Text_Anxiety CAUSE Generated,Text_Anxiety CAUSE True,Text_Anxiety SOCIAL Generated,Text_Anxiety SOCIAL True,Text_Anxiety FAMILY Generated,Text_Anxiety FAMILY True,Text_Anxiety FRIENDS Generated,Text_Anxiety FRIENDS True,Text_Anxiety BIO Generated,Text_Anxiety BIO True,Text_Anxiety BODY Generated,Text_Anxiety BODY True,Text_Anxiety HEALTH Generated,Text_Anxiety HEALTH True,Text_Anxiety SEXUAL Generated,Text_Anxiety SEXUAL True,Text_Anxiety INGEST Generated,Text_Anxiety INGEST True,Text_Numeracy POSEMO Generated,Text_Numeracy POSEMO True,Text_Numeracy NEGEMO Generated,Text_Numeracy NEGEMO True,Text_Numeracy ANX Generated,Text_Numeracy ANX True,Text_Numeracy ANGER Generated,Text_Numeracy ANGER True,Text_Numeracy SAD Generated,Text_Numeracy SAD True,Text_Numeracy SEE Generated,Text_Numeracy SEE True,Text_Numeracy HEAR Generated,Text_Numeracy HEAR True,Text_Numeracy FEEL Generated,Text_Numeracy FEEL True,Text_Numeracy COGMECH Generated,Text_Numeracy COGMECH True,Text_Numeracy INSIGHT Generated,Text_Numeracy INSIGHT True,Text_Numeracy CAUSE Generated,Text_Numeracy CAUSE True,Text_Numeracy SOCIAL Generated,Text_Numeracy SOCIAL True,Text_Numeracy FAMILY Generated,Text_Numeracy FAMILY True,Text_Numeracy FRIENDS Generated,Text_Numeracy FRIENDS True,Text_Numeracy BIO Generated,Text_Numeracy BIO True,Text_Numeracy BODY Generated,Text_Numeracy BODY True,Text_Numeracy HEALTH Generated,Text_Numeracy HEALTH True,Text_Numeracy SEXUAL Generated,Text_Numeracy SEXUAL True,Text_Numeracy INGEST Generated,Text_Numeracy INGEST True,Text_TrustPhys POSEMO Generated,Text_TrustPhys POSEMO True,Text_TrustPhys NEGEMO Generated,Text_TrustPhys NEGEMO True,Text_TrustPhys ANX Generated,Text_TrustPhys ANX True,Text_TrustPhys ANGER Generated,Text_TrustPhys ANGER True,Text_TrustPhys SAD Generated,Text_TrustPhys SAD True,Text_TrustPhys SEE Generated,Text_TrustPhys SEE True,Text_TrustPhys HEAR Generated,Text_TrustPhys HEAR True,Text_TrustPhys FEEL Generated,Text_TrustPhys FEEL True,Text_TrustPhys COGMECH Generated,Text_TrustPhys COGMECH True,Text_TrustPhys INSIGHT Generated,Text_TrustPhys INSIGHT True,Text_TrustPhys CAUSE Generated,Text_TrustPhys CAUSE True,Text_TrustPhys SOCIAL Generated,Text_TrustPhys SOCIAL True,Text_TrustPhys FAMILY Generated,Text_TrustPhys FAMILY True,Text_TrustPhys FRIENDS Generated,Text_TrustPhys FRIENDS True,Text_TrustPhys BIO Generated,Text_TrustPhys BIO True,Text_TrustPhys BODY Generated,Text_TrustPhys BODY True,Text_TrustPhys HEALTH Generated,Text_TrustPhys HEALTH True,Text_TrustPhys SEXUAL Generated,Text_TrustPhys SEXUAL True,Text_TrustPhys INGEST Generated,Text_TrustPhys INGEST True
97,12,conditioning_on_all.jsonl,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,11,5,3,2,0,8,8,1,0,0,0,4,0,0,0,3,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,2,2,21,8,5,2,0,0,7,8,0,2,0,0,3,0,0,0,3,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,2,0,16,5,2,0,2,1,10,7,5,1,0,0,6,0,2,0,2,0,2,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,1,2,1,0,13,14,4,3,1,1,11,7,4,0,0,0,4,0,0,0,2,0,1,0,1,0
98,12,holdout_Text_Anxiety.jsonl,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,15,11,4,3,2,0,10,8,3,0,0,0,3,0,0,0,2,0,1,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,1,2,13,8,2,2,0,0,5,8,0,2,0,0,3,0,0,0,2,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,2,0,3,1,18,7,5,1,0,0,5,0,1,0,3,0,1,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,1,2,1,0,19,14,4,3,3,1,10,7,3,0,0,0,2,0,0,0,1,0,1,0,0,0
99,12,holdout_Text_Numeracy.jsonl,6,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,17,11,6,3,3,0,12,8,3,0,0,0,7,0,1,0,5,0,1,0,0,0,1,2,2,0,1,0,0,0,0,0,0,0,1,1,3,2,10,8,3,2,1,0,6,8,0,2,0,0,5,0,0,0,5,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,2,0,0,0,1,0,8,5,0,0,0,1,6,7,1,1,0,0,1,0,0,0,1,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,2,3,0,22,14,7,3,2,1,11,7,3,0,0,0,4,0,0,0,2,0,2,0,0,0
100,12,holdout_Text_SubjectiveLit.jsonl,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,11,3,3,3,0,10,8,2,0,0,0,4,0,0,0,3,0,1,0,0,0,1,2,2,0,1,0,0,0,0,0,0,0,0,1,3,2,12,8,3,2,0,0,8,8,3,2,0,0,1,0,0,0,1,0,0,0,0,0,3,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,13,5,3,0,4,1,10,7,3,1,0,0,9,0,1,0,4,0,4,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,2,1,0,20,14,3,3,3,1,9,7,3,0,0,0,4,0,1,0,1,0,2,0,0,0
101,12,holdout_Text_TrustPhys.jsonl,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,13,11,7,3,1,0,14,8,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,1,1,2,14,8,3,2,0,0,9,8,4,2,0,0,2,0,0,0,2,0,0,0,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,16,5,1,0,5,1,14,7,6,1,0,0,3,0,0,0,2,0,1,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,1,2,3,0,16,14,3,3,1,1,8,7,1,0,0,0,2,0,1,0,0,0,1,0,0,0
102,12,Baseline Zero Shot,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,10,11,3,3,2,0,9,8,3,0,0,0,3,0,1,0,1,0,2,0,0,0,1,2,2,0,1,0,0,0,0,0,0,0,0,1,3,2,12,8,4,2,1,0,9,8,5,2,0,0,3,0,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,8,5,2,0,0,1,19,7,7,1,0,0,3,0,1,0,2,0,0,0,0,0,3,4,1,0,0,0,0,0,0,0,1,0,1,2,0,0,12,14,1,3,2,1,14,7,3,0,0,0,3,0,0,0,1,0,2,0,0,0
103,12,no_system_prompt.jsonl,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,14,11,4,3,2,0,10,8,1,0,0,0,4,0,0,0,3,0,1,0,0,0,1,2,2,0,2,0,0,0,0,0,0,0,0,1,2,2,17,8,2,2,1,0,5,8,1,2,0,0,1,0,0,0,1,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,5,1,0,0,1,14,7,5,1,0,0,3,0,1,0,2,0,0,0,0,0,7,4,1,0,0,0,1,0,0,0,0,0,2,2,1,0,16,14,4,3,4,1,11,7,3,0,0,0,3,0,1,0,1,0,1,0,0,0
104,13,all_4.jsonl,5,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,7,5,1,2,0,9,6,3,1,0,0,4,2,0,0,4,2,0,0,0,0,2,4,4,1,2,0,0,0,0,0,0,0,0,0,1,0,15,4,1,0,0,1,4,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,13,13,3,3,0,0,5,5,1,1,0,0,2,2,0,0,1,1,1,1,0,0,3,3,0,0,0,0,0,0,0,0,1,0,1,0,2,0,14,5,3,0,2,0,10,6,3,1,0,0,3,1,0,0,2,1,1,0,0,0
105,13,conditioning_on_all.jsonl,7,3,0,0,0,0,0,0,0,0,1,0,1,0,2,0,21,7,8,1,1,0,12,6,3,1,0,0,4,2,0,0,4,2,0,0,0,0,3,4,1,1,1,0,0,0,0,0,1,0,0,0,1,0,18,4,5,0,0,1,8,2,1,1,0,0,2,0,0,0,1,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,12,13,0,3,0,0,10,5,2,1,0,0,3,2,1,0,2,1,0,1,0,0,5,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,18,5,2,0,3,0,12,6,1,1,0,0,6,1,0,0,4,1,2,0,0,0
106,13,holdout_Text_Anxiety.jsonl,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,7,6,1,4,0,11,6,2,1,0,0,6,2,0,0,5,2,1,0,0,0,3,4,1,1,0,0,0,0,0,0,1,0,1,0,1,0,15,4,4,0,3,1,6,2,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,2,1,0,0,0,1,0,0,0,1,0,0,0,1,1,15,13,2,3,2,0,8,5,3,1,0,0,4,2,0,0,3,1,0,1,1,0,8,3,2,0,1,0,1,0,0,0,0,0,0,0,2,0,17,5,2,0,4,0,12,6,3,1,0,0,5,1,1,0,3,1,1,0,0,0
107,13,holdout_Text_Numeracy.jsonl,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,7,5,1,2,0,10,6,3,1,0,0,3,2,0,0,2,2,1,0,0,0,2,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,1,7,2,3,1,0,0,3,0,0,0,3,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,15,13,5,3,0,0,4,5,1,1,0,0,3,2,1,0,2,1,0,1,0,0,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,5,0,0,2,0,7,6,1,1,0,0,1,1,0,0,0,1,1,0,0,0
108,13,holdout_Text_SubjectiveLit.jsonl,3,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,15,7,6,1,1,0,14,6,4,1,0,0,7,2,0,0,5,2,1,0,1,0,0,4,2,1,1,0,0,0,0,0,0,0,0,0,2,0,7,4,2,0,1,1,7,2,3,1,0,0,2,0,0,0,1,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,3,0,1,1,15,13,1,3,2,0,7,5,2,1,0,0,4,2,3,0,2,1,0,1,1,0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,5,2,0,1,0,7,6,0,1,0,0,1,1,0,0,1,1,0,0,0,0
109,13,holdout_Text_TrustPhys.jsonl,3,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,11,7,3,1,0,0,8,6,1,1,0,0,4,2,0,0,4,2,0,0,0,0,3,4,1,1,1,0,0,0,0,0,0,0,0,0,1,0,15,4,3,0,1,1,7,2,3,1,0,0,2,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,4,0,1,1,10,13,1,3,0,0,8,5,1,1,0,0,7,2,4,0,2,1,0,1,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,1,0,0,0,8,6,4,1,0,0,1,1,0,0,1,1,0,0,0,0
110,13,Baseline Zero Shot,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,3,1,1,0,11,6,2,1,0,0,4,2,1,0,3,2,1,0,0,0,2,4,0,1,0,0,0,0,0,0,0,0,0,0,2,0,13,4,3,0,3,1,12,2,3,1,0,0,2,0,1,0,0,0,2,0,0,0,4,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,11,13,4,3,1,0,5,5,3,1,0,0,6,2,1,0,2,1,4,1,0,0,4,3,1,0,1,0,0,0,0,0,0,0,1,0,2,0,25,5,2,0,3,0,13,6,2,1,0,0,2,1,0,0,0,1,2,0,0,0
111,13,no_system_prompt.jsonl,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,7,6,1,1,0,9,6,1,1,0,0,3,2,0,0,3,2,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,0,7,4,2,0,1,1,8,2,3,1,0,0,2,0,0,0,2,0,0,0,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,10,13,3,3,2,0,8,5,5,1,0,0,5,2,1,0,3,1,1,1,0,0,6,3,0,0,0,0,0,0,0,0,1,0,0,0,3,0,17,5,4,0,3,0,13,6,3,1,0,0,1,1,0,0,0,1,1,0,0,0
112,14,all_4.jsonl,3,5,0,0,0,0,0,0,0,0,0,3,0,0,1,1,21,19,7,6,1,2,13,16,2,4,0,0,6,4,1,0,4,2,2,2,0,0,1,2,3,0,1,0,1,0,0,0,0,0,1,0,0,0,16,8,0,0,1,0,5,1,2,0,0,0,3,3,0,0,2,3,1,0,0,0,1,2,1,1,0,0,0,1,0,0,0,0,3,0,1,0,14,11,1,0,0,1,6,9,2,5,0,0,2,0,2,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,2,3,0,0,10,14,2,0,1,0,9,10,1,0,0,0,2,3,1,0,1,1,0,1,0,1
113,14,conditioning_on_all.jsonl,1,5,0,0,0,0,0,0,0,0,1,3,0,0,0,1,21,19,8,6,1,2,11,16,3,4,0,0,7,4,0,0,7,2,0,2,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,19,8,3,0,2,0,10,1,3,0,0,0,5,3,0,0,4,3,1,0,0,0,4,2,1,1,0,0,0,1,0,0,0,0,3,0,0,0,13,11,1,0,1,1,7,9,3,5,0,0,4,0,3,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,15,14,4,0,1,0,11,10,2,0,0,0,2,3,0,0,0,1,2,1,0,1
114,14,holdout_Text_Anxiety.jsonl,5,5,0,0,0,0,0,0,0,0,1,3,0,0,1,1,19,19,4,6,2,2,13,16,4,4,0,0,4,4,0,0,3,2,1,2,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,18,8,1,0,1,0,12,1,6,0,0,0,5,3,0,0,4,3,1,0,0,0,1,2,3,1,0,0,0,1,0,0,0,0,1,0,2,0,12,11,2,0,0,1,8,9,3,5,0,0,5,0,4,0,2,0,0,0,1,0,6,1,0,0,0,0,0,0,0,0,0,0,1,3,1,0,16,14,5,0,1,0,9,10,2,0,0,0,1,3,0,0,1,1,0,1,0,1
115,14,holdout_Text_Numeracy.jsonl,4,5,1,0,0,0,0,0,1,0,0,3,0,0,1,1,17,19,7,6,0,2,5,16,0,4,0,0,2,4,0,0,2,2,0,2,0,0,3,2,3,0,1,0,1,0,0,0,0,0,1,0,1,0,20,8,3,0,1,0,6,1,0,0,0,0,3,3,0,0,2,3,1,0,0,0,2,2,1,1,0,0,1,1,0,0,1,0,0,0,1,0,17,11,2,0,2,1,9,9,5,5,0,0,1,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,16,14,3,0,1,0,17,10,3,0,0,0,1,3,0,0,1,1,0,1,0,1
116,14,holdout_Text_SubjectiveLit.jsonl,3,5,0,0,0,0,0,0,0,0,0,3,0,0,0,1,23,19,6,6,2,2,13,16,2,4,0,0,4,4,0,0,3,2,1,2,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,2,0,14,8,1,0,1,0,4,1,2,0,0,0,2,3,0,0,2,3,0,0,0,0,3,2,1,1,0,0,1,1,0,0,1,0,0,0,0,0,10,11,1,0,0,1,4,9,1,5,0,0,4,0,0,0,2,0,0,0,2,0,3,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,15,14,3,0,2,0,18,10,5,0,0,0,0,3,0,0,0,1,0,1,0,1
117,14,holdout_Text_TrustPhys.jsonl,3,5,0,0,0,0,0,0,0,0,0,3,0,0,1,1,27,19,7,6,3,2,12,16,4,4,0,0,4,4,0,0,3,2,1,2,0,0,1,2,2,0,1,0,0,0,0,0,0,0,1,0,1,0,13,8,2,0,2,0,11,1,5,0,0,0,5,3,1,0,3,3,1,0,0,0,6,2,2,1,0,0,1,1,0,0,0,0,1,0,1,0,10,11,2,0,0,1,10,9,5,5,0,0,4,0,2,0,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,1,3,0,0,19,14,3,0,2,0,15,10,2,0,0,0,2,3,0,0,1,1,1,1,0,1
118,14,Baseline Zero Shot,2,5,1,0,1,0,0,0,0,0,0,3,0,0,2,1,12,19,3,6,2,2,11,16,2,4,0,0,1,4,0,0,1,2,0,2,0,0,1,2,2,0,1,0,0,0,0,0,0,0,1,0,1,0,8,8,1,0,0,0,8,1,3,0,0,0,2,3,0,0,2,3,0,0,0,0,5,2,1,1,0,0,0,1,0,0,1,0,1,0,0,0,11,11,1,0,0,1,11,9,1,5,0,0,5,0,2,0,3,0,1,0,1,0,5,1,0,0,0,0,0,0,0,0,0,0,1,3,1,0,15,14,3,0,2,0,11,10,2,0,0,0,1,3,0,0,1,1,0,1,0,1
119,14,no_system_prompt.jsonl,3,5,1,0,0,0,0,0,0,0,1,3,0,0,1,1,21,19,7,6,2,2,16,16,3,4,0,0,5,4,0,0,5,2,0,2,0,0,2,2,3,0,1,0,0,0,0,0,0,0,0,0,1,0,16,8,3,0,1,0,5,1,1,0,0,0,4,3,0,0,3,3,1,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,2,0,1,0,13,11,2,0,2,1,4,9,0,5,0,0,4,0,3,0,0,0,2,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,2,3,1,0,13,14,2,0,1,0,15,10,3,0,0,0,3,3,1,0,2,1,0,1,0,1
120,15,all_4.jsonl,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,4,6,1,1,2,4,1,0,1,0,0,2,1,0,0,1,0,1,1,0,0,0,2,1,0,1,0,0,0,0,0,0,1,0,0,2,0,9,2,2,0,1,0,4,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,1,0,1,0,7,1,3,0,0,0,2,0,0,0,2,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,3,3,0,2,1,9,6,2,0,0,0,2,0,0,0,1,0,1,0,0,0
121,15,conditioning_on_all.jsonl,2,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,25,4,8,1,3,2,10,1,5,1,0,0,4,1,0,0,3,0,1,1,0,0,3,2,0,0,0,0,0,0,0,0,0,1,0,0,2,0,14,2,6,0,0,0,9,1,1,0,0,0,5,0,2,0,2,0,2,0,1,0,1,2,0,0,0,0,0,0,0,0,2,0,0,0,1,0,11,5,2,0,0,0,6,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,14,3,2,0,3,1,9,6,1,0,0,0,3,0,0,0,0,0,2,0,1,0
122,15,holdout_Text_Anxiety.jsonl,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,4,5,1,1,2,10,1,1,1,0,0,5,1,0,0,5,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,2,0,10,2,3,0,1,0,4,1,0,0,0,0,2,0,0,0,0,0,2,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,3,0,0,0,13,1,5,0,0,0,2,0,0,0,2,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3,2,0,3,1,11,6,2,0,0,0,2,0,0,0,1,0,1,0,0,0
123,15,holdout_Text_Numeracy.jsonl,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,4,1,3,2,9,1,2,1,0,0,5,1,0,0,4,0,1,1,0,0,2,2,2,0,0,0,0,0,0,0,1,1,0,0,1,0,12,2,2,0,1,0,3,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,2,0,6,5,1,0,0,0,10,1,2,0,0,0,3,0,2,0,1,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,2,0,11,3,3,0,2,1,9,6,2,0,0,0,2,0,0,0,1,0,1,0,0,0
124,15,holdout_Text_SubjectiveLit.jsonl,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19,4,5,1,3,2,14,1,3,1,0,0,4,1,0,0,4,0,0,1,0,0,1,2,1,0,0,0,0,0,0,0,1,1,1,0,1,0,15,2,3,0,1,0,6,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2,2,2,0,0,0,1,0,1,0,0,0,0,0,0,0,18,5,1,0,6,0,4,1,1,0,0,0,5,0,2,0,4,0,1,0,2,0,5,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,17,3,4,0,2,1,11,6,1,0,0,0,3,0,1,0,1,0,1,0,0,0
125,15,holdout_Text_TrustPhys.jsonl,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,4,9,1,2,2,10,1,1,1,0,0,3,1,0,0,3,0,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,10,2,0,0,0,0,10,1,3,0,0,0,3,0,0,0,3,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,15,5,3,0,2,0,11,1,6,0,0,0,4,0,2,0,1,0,1,0,0,0,3,2,1,0,0,0,0,0,0,0,2,0,1,0,0,0,15,3,4,0,3,1,14,6,3,0,0,0,2,0,0,0,1,0,1,0,0,0
126,15,Baseline Zero Shot,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,3,1,4,2,20,1,2,1,0,0,10,1,0,0,7,0,3,1,0,0,3,2,3,0,1,0,0,0,0,0,0,1,0,0,3,0,18,2,3,0,1,0,10,1,4,0,0,0,5,0,1,0,4,0,1,0,0,0,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,12,5,2,0,2,0,7,1,5,0,0,0,4,0,2,0,3,0,0,0,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,3,3,0,2,1,10,6,3,0,0,0,2,0,0,0,1,0,1,0,0,0
127,15,no_system_prompt.jsonl,7,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12,4,6,1,2,2,6,1,2,1,0,0,1,1,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,8,2,1,0,1,0,5,1,3,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,1,0,1,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,10,3,4,0,1,1,8,6,1,0,0,0,1,0,0,0,1,0,0,0,0,0
128,16,all_4.jsonl,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,14,16,7,2,2,2,12,8,3,2,0,0,4,2,0,0,4,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,1,0,0,2,0,15,3,4,0,1,0,11,2,3,0,0,0,4,1,0,0,3,1,1,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,5,2,1,0,12,6,3,1,0,0,4,1,1,0,3,1,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,5,3,1,0,0,12,6,2,1,0,0,3,1,0,0,3,1,0,0,0,0
129,16,conditioning_on_all.jsonl,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16,16,4,2,2,2,14,8,5,2,0,0,8,2,0,0,8,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,16,3,1,0,1,0,6,2,3,0,0,0,1,1,0,0,1,1,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,8,0,2,0,0,7,6,2,1,0,0,2,1,1,0,1,1,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,3,1,1,0,13,6,4,1,0,0,4,1,0,0,3,1,1,0,0,0
130,16,holdout_Text_Anxiety.jsonl,4,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2,17,16,5,2,7,2,19,8,5,2,0,0,6,2,0,0,5,2,1,0,0,0,1,0,2,1,1,0,0,0,0,0,0,1,0,0,2,0,11,3,2,0,1,0,2,2,0,0,0,0,2,1,0,0,0,1,2,0,0,0,1,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,8,1,2,1,0,13,6,3,1,0,0,1,1,1,0,0,1,0,0,0,0,3,3,0,0,0,0,0,0,0,0,1,0,1,0,1,0,11,5,3,1,1,0,13,6,1,1,0,0,2,1,0,0,2,1,0,0,0,0
131,16,holdout_Text_Numeracy.jsonl,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17,16,4,2,2,2,15,8,1,2,0,0,7,2,0,0,6,2,1,0,0,0,1,0,3,1,2,0,0,0,0,0,0,1,0,0,0,0,9,3,0,0,1,0,4,2,2,0,0,0,1,1,0,0,1,1,0,0,0,0,3,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,8,1,2,0,0,14,6,4,1,0,0,4,1,0,0,3,1,1,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,5,1,1,2,0,10,6,2,1,0,0,3,1,0,0,2,1,1,0,0,0
